1695949810.508151,31.72,19.3369
1695949862.5761886,29.92,19.0216
1695949924.6542459,25.86,18.3471
1695949986.7321854,23.26,17.9265
1695950048.81023,21.68,17.6832
1695950110.8883984,21.06,17.589
1695950162.9561458,20.36,17.4818
1695950225.0341663,19.33,17.3267
1695950287.1122005,18.62,17.2201
1695950349.1903043,18.71,17.2341
1695950411.2681675,18.1,17.1437
1695950463.3356748,17.41,17.0409
1695950525.4046497,17.04,16.9917
1695950587.4823623,17.09,16.9958
1695950649.560072,16.94,16.9761
1695950711.6378686,16.42,16.9017
1695950763.7054753,16.18,16.8622
1695950825.7831738,16.27,16.8771
1695950887.8608692,16.31,16.8868
1695950949.9386146,15.71,16.799
1695951012.0163486,15.62,16.7853
1695951064.083843,15.94,16.8306
1695951126.154108,15.84,16.8168
1695951188.2317407,15.33,16.743
1695951250.309372,15.21,16.7282
1695951302.37698,15.57,16.7763
1695951364.4547665,15.58,16.7763
1695951426.5247025,15.11,16.7134
1695951488.602415,15.06,16.7026
1695951550.6801462,15.43,16.7585
1695951602.7477708,15.34,16.7448
1695951664.8254137,14.91,16.6849
1695951726.9031048,14.78,16.6684
1695951788.9807851,15.19,16.7253
1695951851.058421,15.08,16.7104
1695951903.1258805,14.76,16.6606
1695951965.2034812,14.66,16.6452
1695952027.27414,15.03,16.7009
1695952089.3517923,14.86,16.6742
1695952151.4294982,14.5,16.6275
1695952203.4885368,14.41,16.6139
1695952265.566236,14.86,16.6742
1695952327.6439993,14.81,16.6713
1695952389.721688,14.41,16.6139
1695952451.7994044,14.43,16.6156
1695952503.8669274,14.88,16.682
1695952565.9446177,14.7,16.6547
1695952628.0222273,14.19,16.5844
1695952690.0999153,14.31,16.5992
1695952742.1674697,14.68,16.6536
1695952804.2452245,14.59,16.64
1695952866.3229303,14.08,16.5697
1695952928.394119,14.19,16.5844
1695952990.471807,14.66,16.6452
1695953042.5393672,14.48,16.6252
1695953104.6171513,14.06,16.5668
1695953166.694971,14.07,16.568
1695953228.7646973,14.46,16.6168
1695953290.842445,14.29,16.598
