1696061238.1944838,33.11,19.5793
1696061811.2813895,33.64,19.6724
1696062069.7432945,33.03,19.5714
1696062078.1177917,33.0,19.5605
1696062084.1215184,32.99,19.5592
1696062108.6038227,32.91,19.5437
1696062133.9091575,32.87,19.539
1696062156.0658906,32.85,19.5377
1696062424.0240536,33.52,19.6522
1696062483.2292511,33.17,19.5928
1696062543.4607372,33.65,19.682
1696062603.6558046,33.38,19.6306
1696062663.9090428,33.06,19.5747
1696062724.1378825,33.01,19.5605
1696062783.3669488,32.87,19.539
1696062843.5974386,33.41,19.6333
1696062903.8288312,33.2,19.5962
1696062964.0522482,32.85,19.5377
1696063023.2810626,32.67,19.5034
1696063083.5069818,32.85,19.5377
1696063143.743658,33.05,19.5727
1696063203.971105,32.8,19.5235
1696063264.208876,32.82,19.5269
1696063323.4357767,33.11,19.5793
1696063383.6616745,33.25,19.6084
1696063443.888633,33.09,19.5781
1696063504.1111028,33.35,19.6273
1696063563.3512547,33.18,19.5949
1696063623.5791087,33.08,19.576
1696063683.812088,33.42,19.6353
1696063744.03823,33.66,19.6833
1696063803.2644231,33.43,19.6353
1696063863.4887755,33.0,19.5605
1696063923.7164683,32.91,19.5437
1696063983.9447515,33.23,19.5996
1696064044.1648724,33.12,19.5807
1696064103.3877826,32.85,19.5377
1696064163.6258388,32.88,19.5403
1696064223.8503275,32.97,19.5579
1696064284.0765486,32.96,19.5558
1696064343.304376,33.14,19.5902
1696064403.5321274,33.07,19.5747
1696064463.7541115,32.85,19.5377
1696064523.9813724,33.12,19.5807
1696064583.1979144,33.29,19.613
1696064643.4268725,33.35,19.6273
1696064703.6529243,33.38,19.6306
1696064763.8810995,33.06,19.5747
1696064824.0884738,33.03,19.5714
1696064883.312165,33.05,19.5727
1696064943.5411243,33.16,19.5915
1696065003.7712836,33.1,19.5781
1696065064.006591,33.23,19.5996
1696065123.2331915,33.05,19.5727
1696065183.4606533,33.1,19.5781
1696065243.6885962,33.23,19.5996
1696065303.9175525,33.25,19.6084
1696065364.142921,33.03,19.5714
1696065423.3525236,33.18,19.5949
1696065483.5868402,33.24,19.6084
1696065543.8127024,33.27,19.6117
1696065604.0382798,33.29,19.613
1696065663.2656074,33.32,19.6164
1696065723.5002832,33.32,19.6164
1696065783.7259216,33.31,19.6151
1696065843.9616575,33.28,19.6117
1696065904.1878474,33.25,19.6084
1696065963.4125748,33.29,19.613
1696066023.634475,33.29,19.613
1696066083.8658383,33.38,19.6306
1696066144.1016443,33.43,19.6353
1696066203.3275557,33.45,19.6462
1696066263.5472445,33.45,19.6462
1696066323.7724137,33.35,19.6273
1696066383.998842,33.43,19.6353
1696066443.2347388,33.33,19.6185
1696066503.4558575,33.4,19.6319
1696066563.6799176,33.45,19.6462
1696066623.907321,33.59,19.6677
1696066684.1449914,33.51,19.6522
1696066743.3732543,31.46,19.2883
1696066803.5913346,28.65,18.8075
1696066863.8042881,28.11,18.719
1696066924.0329359,28.25,18.7404
1696066983.2506866,27.74,18.6554
1696067043.4668753,27.55,18.6223
1696067103.6901762,27.53,18.6191
1696067163.897352,26.92,18.5184
1696065784.5873826,27.16,18.5558
1696067308.0726414,26.71,18.4843
1696067343.2882173,26.76,18.4887
1696067403.5176783,26.29,18.4162
1696067463.7317615,26.34,18.4214
1696067523.9246423,26.11,18.3842
1696067584.1519887,25.91,18.3515
1696067643.363356,25.86,18.3471
1696067703.578246,26.01,18.3682
1696067763.8104596,25.81,18.3356
1696067824.0407348,25.84,18.3387
1696067883.2701645,26.0,18.3682
1696067943.494183,25.63,18.3049
1696068003.7098908,25.15,18.2318
1696068063.9242039,24.72,18.1644
1696068124.1400847,24.71,18.1561
1696068183.3494563,24.76,18.1676
1696068243.5804708,24.64,18.1498
1696068303.809567,24.55,18.134
1696068364.0207253,24.47,18.1194
1696068423.236634,24.56,18.1352
1696068483.4563823,24.29,18.089
1696068543.6807184,24.36,18.1036
1696068603.8945923,24.58,18.1371
1696068664.123868,24.48,18.1206
1696068723.354715,24.36,18.1036
1696068783.5680714,24.46,18.1194
1696068843.7858481,24.29,18.089
1696068904.0186925,24.29,18.089
1696068963.252227,24.14,18.0682
1696069023.4652956,24.16,18.0701
1696069083.6824749,24.26,18.0871
1696069143.8438048,24.1,18.0587
1696069204.056791,24.01,18.0493
1696069264.0014596,24.33,18.1004
1696069629.3695984,23.72,18.0033
1696069683.6259532,23.62,17.9875
1696069743.883252,23.62,17.9875
1696069804.1443944,23.66,17.99
1696069863.404685,23.55,17.973
1696069923.6695979,23.25,17.9253
1696069983.9313622,23.17,17.9108
1696070044.2003355,23.22,17.9222
1696070103.4768353,23.18,17.9191
1696070163.7440975,23.33,17.9397
1696070224.003366,23.41,17.9542
1696070283.2767406,23.37,17.9441
1696070343.5473545,23.36,17.9429
1696070403.8209465,23.37,17.9441
1696070464.0787678,23.39,17.9523
1696070523.3335829,23.37,17.9441
1696070583.5607634,23.34,17.941
1696070643.867482,23.3,17.9366
1696070704.189392,23.24,17.9253
1696070763.512018,23.24,17.9253
1696070823.8368235,23.32,17.9397
1696070884.173113,23.3,17.9366
1696070943.503807,23.49,17.9687
1696071003.8312137,23.57,17.9762
1696071064.1555479,23.64,17.9888
1696071123.4847498,23.74,18.0045
1696071183.8061397,23.86,18.0221
1696071244.126723,24.03,18.0524
1696071303.4528391,24.09,18.0568
1696071363.7743237,24.15,18.0701
1696071424.0961094,24.25,18.0859
1696071483.4174497,24.21,18.0827
1696071543.7437394,24.15,18.0701
1696071604.0788565,24.31,18.0985
1696071663.4008148,24.33,18.1004
1696071723.7216344,24.4,18.106
1696071784.044708,24.43,18.1163
1696071843.368109,24.41,18.108
1696071903.6914546,24.68,18.153
1696071964.0170965,25.53,18.289
1696072023.3417087,25.77,18.3312
1696072083.6655736,25.93,18.3535
1696072143.9884021,25.49,18.2846
1696072203.311693,24.58,18.1371
1696072263.6361895,24.95,18.1993
1696072323.95995,25.09,18.2183
1696072383.284767,24.82,18.1732
1696072443.6081073,24.85,18.1834
1696072503.932439,25.06,18.2171
1696072564.256935,24.88,18.1846
1696072623.59208,24.79,18.17
1696072683.9186585,24.82,18.1732
1696072744.2458582,24.86,18.1834
1696072803.5685873,24.82,18.1732
1696072863.892232,24.86,18.1834
1696072924.2157395,24.87,18.1846
1696072983.5402412,24.56,18.1352
1696073043.8626509,24.4,18.106
1696073104.1844518,24.41,18.108
1696073163.5101147,24.53,18.1321
1696073223.8310938,24.5,18.1225
1696073284.151606,24.52,18.1309
1696073343.4738352,24.48,18.1206
1696073403.7973003,24.5,18.1225
1696073464.117601,24.47,18.1194
1696073523.4397354,24.47,18.1194
1696073583.7614539,24.44,18.1175
1696073644.0839303,24.57,18.1352
1696073703.4051604,24.67,18.153
1696073764.295461,28.32,18.7534
1696123674.9111996,28.33,18.7554
1696123684.171643,28.33,18.7554
1696123743.3992662,28.4,18.7611
1696123803.6621795,28.54,18.7899
1696123863.9247556,28.73,18.8225
1696123924.1840036,28.93,18.8571
1696123983.4468844,29.16,18.895
1696124043.7041862,29.4,18.9323
1696124103.9713843,29.59,18.9671
1696124163.240858,29.84,19.0064
1696124223.5031903,30.01,19.038
1696124283.765833,30.24,19.0762
1696124344.028947,30.35,19.0947
1696124403.2919066,30.5,19.1232
1696124463.557293,30.54,19.1277
1696124523.7858248,30.51,19.1244
1696124584.0476422,30.49,19.1232
1696124643.3073409,30.7,19.1582
1696124703.5677118,30.71,19.1595
1696124763.8274093,30.72,19.1615
1696124824.083839,22.17,17.7597
1696124883.3485048,17.41,17.0409
1696124943.6272326,13.75,16.525
1696125003.8893588,11.46,16.207
1696125064.1508133,10.23,16.0416
1696125123.415461,9.76,15.9837
1696125183.679205,9.58,15.9591
1696125243.957116,9.49,15.9459
1696125304.2184174,9.28,15.9186
1696125363.4796057,8.67,15.8388
1696125423.7386394,9.16,15.9037
1696125484.0005245,10.1,16.0272
1696125543.2610524,10.19,16.0388
1696125603.5222008,10.09,16.0256
1696125663.783094,9.6,15.9602
1696125724.0437355,8.99,15.8792
1696125783.3087502,8.76,15.8502
1696125843.5688121,8.7,15.8399
1696125903.8354163,8.72,15.848
1696125964.097806,8.86,15.865
1696126023.352439,8.72,15.848
1696126083.6093447,8.37,15.7985
1696126143.8699257,8.07,15.7594
1696126204.1291146,8.11,15.7686
1696126263.383904,8.16,15.7724
1696126323.6436133,8.33,15.7958
1696126383.9065573,8.45,15.8116
1696126444.1660917,8.28,15.7866
1696126503.4302347,7.82,15.7312
1696126563.7093713,7.72,15.7182
1696126623.9739964,7.84,15.7323
1696126683.2359128,7.88,15.735
1696126743.4932435,8.01,15.7555
1696126803.751606,8.11,15.7686
1696126864.0251722,7.79,15.722
1696126923.29586,7.38,15.669
1696126983.567773,7.33,15.6663
1696127043.8359025,7.53,15.6922
1696127104.107614,7.67,15.7079
1696127163.3697248,7.82,15.7312
1696127223.6309857,7.85,15.7323
1696127283.8935766,7.52,15.6911
1696127344.1648707,7.22,15.6522
1696127403.4301102,7.23,15.6533
1696127463.698536,7.4,15.6765
1696127523.9673617,7.58,15.695
1696127583.2376757,7.72,15.7182
1696127643.5044792,7.71,15.7165
1696127703.7723618,7.31,15.6652
1696127764.030984,7.02,15.6263
1696127823.302041,7.07,15.6302
1696127883.561746,7.22,15.6522
1696127943.8368745,7.47,15.682
1696128004.0979562,7.73,15.7182
1696128063.3659759,7.61,15.7041
1696128123.6283762,7.19,15.6511
1696128183.896494,7.02,15.6263
1696128244.156584,7.12,15.6393
1696128303.4266834,7.3,15.6635
1696128363.694385,7.48,15.682
1696128423.9608998,7.64,15.7052
